year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,6,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",60.00,8.00,2.57,0.04,2.62,0.00,2.77,1.00,0.00,296.00,91.00,1.00,81.00,0.00,123.00
2022,6,MQ,Envoy Air,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",60.00,5.00,0.94,0.00,1.65,0.00,2.41,0.00,0.00,383.00,43.00,0.00,97.00,0.00,243.00
2022,6,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,MQ,Envoy Air,BGR,"Bangor, ME: Bangor International",28.00,5.00,3.95,0.00,0.05,0.00,1.00,0.00,0.00,123.00,100.00,0.00,1.00,0.00,22.00
2022,6,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",133.00,24.00,5.89,1.23,10.59,0.00,6.28,1.00,1.00,990.00,246.00,122.00,328.00,0.00,294.00
2022,6,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",82.00,16.00,5.76,0.14,6.77,0.78,2.56,0.00,0.00,800.00,390.00,9.00,234.00,21.00,146.00
2022,6,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",60.00,8.00,1.83,1.31,0.27,0.00,4.59,0.00,0.00,539.00,44.00,186.00,23.00,0.00,286.00
2022,6,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",170.00,35.00,9.10,1.41,16.07,0.00,8.42,1.00,1.00,2016.00,509.00,107.00,858.00,0.00,542.00
2022,6,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",28.00,6.00,1.82,0.00,4.18,0.00,0.00,0.00,0.00,145.00,48.00,0.00,97.00,0.00,0.00
2022,6,MQ,Envoy Air,BOS,"Boston, MA: Logan International",122.00,11.00,1.16,0.77,4.59,0.00,4.48,3.00,0.00,670.00,105.00,19.00,122.00,0.00,424.00
2022,6,MQ,Envoy Air,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",60.00,5.00,0.00,1.19,1.30,0.00,2.51,0.00,0.00,181.00,0.00,21.00,54.00,0.00,106.00
2022,6,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",6.00,2.00,0.00,0.00,1.02,0.00,0.98,0.00,0.00,65.00,0.00,0.00,19.00,0.00,46.00
2022,6,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",56.00,10.00,4.75,0.34,1.21,0.00,3.70,0.00,0.00,480.00,258.00,12.00,60.00,0.00,150.00
2022,6,MQ,Envoy Air,BTV,"Burlington, VT: Burlington International",32.00,4.00,2.89,0.00,0.59,0.00,0.52,0.00,0.00,113.00,88.00,0.00,12.00,0.00,13.00
2022,6,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",118.00,32.00,11.91,1.57,9.24,0.00,9.28,0.00,0.00,1751.00,611.00,122.00,333.00,0.00,685.00
2022,6,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",90.00,16.00,3.53,2.16,5.34,0.00,4.97,1.00,1.00,875.00,195.00,222.00,162.00,0.00,296.00
2022,6,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",66.00,25.00,5.48,3.31,5.79,0.00,10.43,2.00,0.00,1274.00,224.00,286.00,389.00,0.00,375.00
2022,6,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",38.00,4.00,3.20,0.00,0.50,0.00,0.29,0.00,0.00,288.00,211.00,0.00,44.00,0.00,33.00
2022,6,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",73.00,18.00,6.23,0.00,10.11,0.00,1.65,1.00,0.00,680.00,227.00,0.00,299.00,0.00,154.00
2022,6,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",56.00,3.00,1.14,0.91,0.09,0.00,0.86,1.00,0.00,256.00,57.00,21.00,2.00,0.00,176.00
2022,6,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",210.00,34.00,11.33,4.91,8.39,0.00,9.37,1.00,2.00,2056.00,726.00,396.00,321.00,0.00,613.00
2022,6,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",169.00,42.00,11.56,2.45,12.91,0.00,15.07,2.00,1.00,3255.00,702.00,327.00,799.00,0.00,1427.00
2022,6,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",115.00,25.00,5.33,2.13,7.85,0.00,9.68,0.00,0.00,1230.00,183.00,103.00,315.00,0.00,629.00
2022,6,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",58.00,5.00,1.91,0.02,1.10,0.00,1.97,1.00,0.00,285.00,111.00,2.00,28.00,0.00,144.00
2022,6,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",130.00,16.00,5.71,0.00,6.47,0.00,3.82,1.00,0.00,627.00,319.00,0.00,185.00,0.00,123.00
2022,6,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",206.00,38.00,9.05,3.16,10.46,0.00,15.33,4.00,0.00,3480.00,1303.00,297.00,393.00,0.00,1487.00
2022,6,MQ,Envoy Air,CWA,"Mosinee, WI: Central Wisconsin",56.00,9.00,3.68,0.86,1.68,0.00,2.78,0.00,0.00,678.00,137.00,95.00,80.00,0.00,366.00
2022,6,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",82.00,18.00,10.05,0.00,4.35,1.00,2.60,0.00,0.00,711.00,437.00,0.00,129.00,26.00,119.00
2022,6,MQ,Envoy Air,DBQ,"Dubuque, IA: Dubuque Regional",60.00,7.00,0.00,1.00,2.00,0.00,4.00,0.00,0.00,472.00,0.00,84.00,38.00,0.00,350.00
2022,6,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",216.00,36.00,11.05,3.59,8.13,0.00,13.23,6.00,0.00,2437.00,667.00,152.00,735.00,0.00,883.00
2022,6,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4237.00,754.00,204.24,95.95,188.58,2.18,263.05,18.00,16.00,46349.00,12526.00,9999.00,7322.00,50.00,16452.00
2022,6,MQ,Envoy Air,DRT,"Del Rio, TX: Del Rio International",4.00,1.00,0.00,0.08,0.00,0.00,0.92,0.00,0.00,160.00,0.00,13.00,0.00,0.00,147.00
2022,6,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",140.00,25.00,7.78,0.15,8.94,0.00,8.13,0.00,0.00,1300.00,455.00,6.00,281.00,0.00,558.00
2022,6,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",60.00,4.00,1.14,0.14,0.00,0.00,2.72,0.00,0.00,316.00,56.00,29.00,0.00,0.00,231.00
2022,6,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",140.00,33.00,12.90,1.10,8.01,0.00,10.99,2.00,0.00,1349.00,516.00,48.00,261.00,0.00,524.00
2022,6,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",62.00,14.00,5.98,1.27,2.18,0.00,4.57,0.00,0.00,589.00,235.00,138.00,49.00,0.00,167.00
2022,6,MQ,Envoy Air,EYW,"Key West, FL: Key West International",110.00,17.00,3.95,1.80,4.29,0.00,6.96,5.00,0.00,679.00,86.00,47.00,197.00,0.00,349.00
2022,6,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",60.00,9.00,1.86,0.31,5.14,0.00,1.69,0.00,1.00,468.00,42.00,41.00,154.00,0.00,231.00
2022,6,MQ,Envoy Air,FNT,"Flint, MI: Bishop International",60.00,6.00,1.05,0.05,2.75,0.00,2.15,0.00,0.00,223.00,18.00,2.00,70.00,0.00,133.00
2022,6,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",58.00,9.00,3.94,1.00,3.45,0.00,0.61,0.00,0.00,334.00,148.00,36.00,133.00,0.00,17.00
2022,6,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",56.00,7.00,0.71,0.11,2.85,0.00,3.33,0.00,0.00,530.00,38.00,10.00,270.00,0.00,212.00
2022,6,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",60.00,7.00,1.00,0.15,3.59,0.00,2.25,0.00,1.00,292.00,18.00,12.00,101.00,0.00,161.00
2022,6,MQ,Envoy Air,GGG,"Longview, TX: East Texas Regional",62.00,5.00,2.40,1.00,0.72,0.00,0.88,1.00,0.00,673.00,587.00,15.00,19.00,0.00,52.00
2022,6,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",84.00,9.00,6.30,0.00,1.29,0.00,1.41,0.00,1.00,411.00,266.00,0.00,37.00,0.00,108.00
2022,6,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",61.00,21.00,6.18,1.12,7.24,0.15,6.31,0.00,0.00,849.00,310.00,21.00,257.00,3.00,258.00
2022,6,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",30.00,1.00,0.00,0.27,0.04,0.00,0.69,0.00,0.00,77.00,0.00,21.00,3.00,0.00,53.00
2022,6,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",90.00,21.00,9.70,0.34,4.20,0.00,6.77,0.00,0.00,950.00,458.00,14.00,140.00,0.00,338.00
2022,6,MQ,Envoy Air,GRI,"Grand Island, NE: Central Nebraska Regional",60.00,17.00,2.78,1.53,10.22,0.00,2.47,0.00,0.00,763.00,148.00,83.00,287.00,0.00,245.00
2022,6,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",130.00,20.00,7.17,0.00,4.82,0.00,8.01,1.00,0.00,1600.00,885.00,0.00,266.00,0.00,449.00
2022,6,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",119.00,17.00,4.91,0.86,5.47,0.00,5.76,0.00,0.00,649.00,220.00,19.00,116.00,0.00,294.00
2022,6,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",151.00,27.00,10.15,1.82,5.47,0.00,9.55,1.00,0.00,1706.00,534.00,153.00,262.00,0.00,757.00
2022,6,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",67.00,14.00,3.84,0.05,3.74,0.00,6.37,0.00,0.00,837.00,226.00,4.00,198.00,0.00,409.00
2022,6,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",4.00,1.00,0.29,0.00,0.00,0.00,0.71,0.00,1.00,17.00,5.00,0.00,0.00,0.00,12.00
2022,6,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",8.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,21.00,0.00,0.00
2022,6,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",2.00,1.00,0.00,0.09,0.00,0.00,0.91,1.00,0.00,32.00,0.00,3.00,0.00,0.00,29.00
2022,6,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",59.00,11.00,5.26,0.00,5.60,0.00,0.13,0.00,0.00,491.00,243.00,0.00,237.00,0.00,11.00
2022,6,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",63.00,11.00,2.05,1.54,5.41,0.00,2.00,0.00,0.00,565.00,105.00,103.00,163.00,0.00,194.00
2022,6,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",60.00,10.00,1.83,0.80,4.85,0.00,2.52,0.00,0.00,278.00,36.00,12.00,122.00,0.00,108.00
2022,6,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",86.00,18.00,3.24,0.21,11.97,0.00,2.57,0.00,0.00,485.00,105.00,6.00,304.00,0.00,70.00
2022,6,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",164.00,35.00,11.39,2.78,15.19,0.00,5.64,1.00,0.00,1335.00,514.00,131.00,404.00,0.00,286.00
2022,6,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",59.00,14.00,3.18,0.60,8.65,0.00,1.57,0.00,0.00,738.00,189.00,71.00,256.00,0.00,222.00
2022,6,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",147.00,23.00,6.12,2.70,8.71,0.00,5.47,2.00,0.00,723.00,163.00,114.00,216.00,0.00,230.00
2022,6,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",60.00,14.00,3.44,0.82,3.36,0.00,6.39,0.00,0.00,811.00,124.00,52.00,134.00,0.00,501.00
2022,6,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",88.00,14.00,7.45,1.13,3.47,0.00,1.96,1.00,1.00,1078.00,692.00,164.00,109.00,0.00,113.00
2022,6,MQ,Envoy Air,LCH,"Lake Charles, LA: Lake Charles Regional",86.00,7.00,1.43,1.66,1.35,0.00,2.56,0.00,0.00,361.00,138.00,49.00,35.00,0.00,139.00
2022,6,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",92.00,18.00,8.43,0.99,4.99,0.00,3.59,0.00,0.00,846.00,363.00,181.00,142.00,0.00,160.00
2022,6,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",84.00,14.00,2.46,0.26,9.32,0.00,1.96,0.00,0.00,384.00,71.00,6.00,235.00,0.00,72.00
2022,6,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",209.00,51.00,21.66,3.46,14.88,0.00,11.00,1.00,0.00,2867.00,1202.00,341.00,545.00,0.00,779.00
2022,6,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",58.00,5.00,2.87,1.33,0.12,0.00,0.68,0.00,0.00,419.00,68.00,328.00,2.00,0.00,21.00
2022,6,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",60.00,5.00,0.00,0.13,3.05,0.00,1.82,0.00,0.00,349.00,0.00,23.00,69.00,0.00,257.00
2022,6,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",86.00,17.00,6.27,0.00,6.42,0.00,4.32,1.00,1.00,728.00,230.00,0.00,270.00,0.00,228.00
2022,6,MQ,Envoy Air,MDT,"Harrisburg, PA: Harrisburg International",4.00,1.00,0.15,0.00,0.00,0.00,0.85,0.00,0.00,62.00,9.00,0.00,0.00,0.00,53.00
2022,6,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,24.00,0.00,0.00
2022,6,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",28.00,7.00,2.13,0.00,4.10,0.00,0.77,0.00,0.00,202.00,93.00,0.00,79.00,0.00,30.00
2022,6,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",88.00,7.00,3.10,0.44,1.03,0.00,2.43,0.00,0.00,374.00,135.00,47.00,26.00,0.00,166.00
2022,6,MQ,Envoy Air,MHT,"Manchester, NH: Manchester-Boston Regional",50.00,8.00,2.23,0.14,2.00,0.00,3.63,2.00,0.00,520.00,57.00,36.00,47.00,0.00,380.00
2022,6,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1412.00,316.00,69.97,25.64,112.89,0.00,107.50,25.00,19.00,20187.00,5121.00,2161.00,5374.00,0.00,7531.00
2022,6,MQ,Envoy Air,MKE,"Milwaukee, WI: General Mitchell International",60.00,8.00,2.57,0.72,4.71,0.00,0.00,1.00,0.00,308.00,128.00,45.00,135.00,0.00,0.00
2022,6,MQ,Envoy Air,MLI,"Moline, IL: Quad City International",120.00,13.00,2.87,0.84,1.91,0.00,7.39,0.00,0.00,693.00,161.00,41.00,70.00,0.00,421.00
2022,6,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",30.00,8.00,1.78,1.14,3.13,0.00,1.94,0.00,0.00,475.00,66.00,77.00,102.00,0.00,230.00
2022,6,MQ,Envoy Air,MQT,"Marquette, MI: Sawyer International",26.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,18.00,0.00,0.00
2022,6,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",58.00,11.00,4.50,0.14,3.31,0.69,2.37,0.00,0.00,482.00,201.00,13.00,137.00,20.00,111.00
2022,6,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",120.00,19.00,7.16,0.27,5.48,0.00,6.08,0.00,0.00,1186.00,811.00,13.00,140.00,0.00,222.00
2022,6,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",64.00,16.00,2.77,0.62,10.22,0.00,2.39,0.00,0.00,567.00,119.00,43.00,241.00,0.00,164.00
2022,6,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",97.00,16.00,3.15,1.94,5.84,0.00,5.07,3.00,0.00,675.00,123.00,126.00,268.00,0.00,158.00
2022,6,MQ,Envoy Air,MTJ,"Montrose/Delta, CO: Montrose Regional",28.00,4.00,2.51,0.00,1.11,0.00,0.38,0.00,0.00,85.00,51.00,0.00,24.00,0.00,10.00
2022,6,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",137.00,23.00,7.07,2.00,4.36,0.00,9.57,1.00,0.00,1113.00,368.00,112.00,96.00,0.00,537.00
2022,6,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",79.00,17.00,3.71,0.65,5.45,0.00,7.19,0.00,0.00,701.00,283.00,21.00,149.00,0.00,248.00
2022,6,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",3307.00,427.00,108.94,39.78,132.65,1.25,144.37,13.00,9.00,29203.00,7654.00,4794.00,6468.00,63.00,10224.00
2022,6,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,67.00,0.00,0.00,67.00,0.00,0.00
2022,6,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",60.00,7.00,4.00,0.00,0.85,0.00,2.15,0.00,0.00,255.00,151.00,0.00,17.00,0.00,87.00
2022,6,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",4.00,3.00,1.53,0.31,0.34,0.00,0.82,0.00,0.00,129.00,36.00,24.00,16.00,0.00,53.00
2022,6,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",120.00,26.00,5.98,1.87,8.73,0.00,9.42,3.00,0.00,1612.00,299.00,145.00,510.00,0.00,658.00
2022,6,MQ,Envoy Air,PVD,"Providence, RI: Theodore Francis Green State",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,MQ,Envoy Air,PWM,"Portland, ME: Portland International Jetport",30.00,6.00,0.68,0.12,4.20,0.00,1.00,1.00,0.00,151.00,13.00,3.00,117.00,0.00,18.00
2022,6,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",56.00,6.00,1.13,1.00,2.92,0.00,0.95,0.00,0.00,147.00,32.00,15.00,65.00,0.00,35.00
2022,6,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",80.00,20.00,6.65,1.93,3.84,0.00,7.58,1.00,0.00,1195.00,430.00,197.00,157.00,0.00,411.00
2022,6,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,MQ,Envoy Air,RNO,"Reno, NV: Reno/Tahoe International",30.00,11.00,4.24,0.00,1.08,0.00,5.68,1.00,0.00,525.00,171.00,0.00,42.00,0.00,312.00
2022,6,MQ,Envoy Air,ROC,"Rochester, NY: Greater Rochester International",118.00,16.00,4.29,1.00,6.21,0.00,4.50,0.00,0.00,904.00,227.00,235.00,233.00,0.00,209.00
2022,6,MQ,Envoy Air,RST,"Rochester, MN: Rochester International",60.00,6.00,0.70,0.79,2.60,0.00,1.91,0.00,0.00,325.00,46.00,28.00,67.00,0.00,184.00
2022,6,MQ,Envoy Air,SAT,"San Antonio, TX: San Antonio International",34.00,8.00,0.00,2.69,4.16,0.00,1.15,1.00,0.00,458.00,0.00,101.00,229.00,0.00,128.00
2022,6,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",88.00,24.00,2.10,0.78,11.49,0.00,9.63,1.00,0.00,1246.00,127.00,90.00,420.00,0.00,609.00
2022,6,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis County Regional",60.00,10.00,3.61,0.00,3.95,0.33,2.11,0.00,1.00,315.00,145.00,0.00,112.00,7.00,51.00
2022,6,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",136.00,24.00,4.31,3.75,12.25,0.00,3.69,1.00,0.00,1420.00,252.00,260.00,580.00,0.00,328.00
2022,6,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",246.00,39.00,20.10,3.27,4.63,0.00,10.99,1.00,0.00,2530.00,808.00,582.00,184.00,0.00,956.00
2022,6,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",86.00,13.00,4.00,1.73,5.20,0.00,2.07,0.00,1.00,620.00,190.00,104.00,161.00,0.00,165.00
2022,6,MQ,Envoy Air,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",62.00,8.00,0.04,1.16,3.64,0.00,3.16,1.00,0.00,291.00,1.00,140.00,72.00,0.00,78.00
2022,6,MQ,Envoy Air,SPI,"Springfield, IL: Abraham Lincoln Capital",60.00,5.00,1.32,0.74,0.26,0.00,2.67,0.00,0.00,255.00,41.00,49.00,12.00,0.00,153.00
2022,6,MQ,Envoy Air,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",90.00,8.00,2.00,0.91,2.20,0.00,2.89,1.00,0.00,462.00,35.00,70.00,55.00,0.00,302.00
2022,6,MQ,Envoy Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,22.00,0.00,0.00
2022,6,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",120.00,23.00,6.83,0.00,10.36,0.00,5.81,1.00,0.00,958.00,328.00,0.00,286.00,0.00,344.00
2022,6,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",58.00,9.00,3.07,0.00,3.77,0.00,2.16,0.00,0.00,318.00,102.00,0.00,134.00,0.00,82.00
2022,6,MQ,Envoy Air,SWO,"Stillwater, OK: Stillwater Regional",60.00,6.00,3.43,0.38,1.20,0.00,0.99,0.00,0.00,248.00,141.00,19.00,39.00,0.00,49.00
2022,6,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",150.00,33.00,7.05,2.55,13.64,0.00,9.75,2.00,1.00,1997.00,824.00,198.00,512.00,0.00,463.00
2022,6,MQ,Envoy Air,TOL,"Toledo, OH: Toledo Express",30.00,3.00,0.00,0.21,1.31,0.00,1.48,0.00,0.00,67.00,0.00,4.00,33.00,0.00,30.00
2022,6,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",124.00,18.00,7.01,2.50,5.58,0.00,2.91,0.00,0.00,770.00,313.00,114.00,170.00,0.00,173.00
2022,6,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",45.00,10.00,3.11,0.15,2.22,0.00,4.52,0.00,0.00,486.00,110.00,24.00,59.00,0.00,293.00
2022,6,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",150.00,28.00,11.58,1.00,9.88,0.00,5.54,1.00,2.00,1125.00,417.00,177.00,371.00,0.00,160.00
2022,6,MQ,Envoy Air,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",90.00,12.00,1.05,2.54,6.18,0.00,2.23,0.00,0.00,553.00,38.00,168.00,181.00,0.00,166.00
2022,6,MQ,Envoy Air,TYR,"Tyler, TX: Tyler Pounds Regional",90.00,5.00,4.00,0.10,0.00,0.00,0.90,1.00,0.00,278.00,228.00,5.00,0.00,0.00,45.00
2022,6,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",66.00,13.00,3.32,0.84,2.12,0.00,6.72,0.00,0.00,814.00,104.00,48.00,155.00,0.00,507.00
2022,6,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",12.00,2.00,0.77,0.00,0.23,0.00,1.00,0.00,0.00,44.00,20.00,0.00,6.00,0.00,18.00
2022,6,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",408.00,83.00,25.32,4.59,22.22,0.00,30.87,3.00,0.00,5017.00,1201.00,524.00,885.00,0.00,2407.00
2022,6,NK,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International",316.00,85.00,22.32,5.32,38.65,4.41,14.30,3.00,1.00,5277.00,1486.00,231.00,2404.00,122.00,1034.00
2022,6,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",775.00,146.00,47.81,7.74,62.40,3.28,24.78,9.00,1.00,12468.00,3941.00,504.00,5538.00,109.00,2376.00
2022,6,NK,Spirit Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",123.00,36.00,6.73,3.76,16.73,0.00,8.77,2.00,0.00,2239.00,235.00,246.00,994.00,0.00,764.00
2022,6,NK,Spirit Air Lines,BDL,"Hartford, CT: Bradley International",146.00,30.00,7.53,2.71,11.99,0.00,7.78,3.00,0.00,2049.00,492.00,177.00,788.00,0.00,592.00
2022,6,NK,Spirit Air Lines,BNA,"Nashville, TN: Nashville International",220.00,49.00,8.74,1.81,26.37,0.17,11.90,2.00,0.00,2853.00,348.00,128.00,1915.00,4.00,458.00
2022,6,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",276.00,89.00,20.01,3.97,50.75,1.62,12.65,2.00,0.00,4941.00,1043.00,263.00,2487.00,42.00,1106.00
